applicant_id,site,female,age,education_years,employed_baseline,earnings_baseline,offered_training,employed_6m,earnings_6m,session_date,session_number,session_type,training_center,hours_attended,program_participant
JB001010,B,1,29,17,1,2446,0,1,2561,2026-03-23,1,Orientation,East Center,4,1
JB001011,B,0,24,10,1,1610,0,1,1960,,,,,,0
JB001012,B,1,31,11,0,0,1,0,0,2026-03-05,1,Orientation,East Center,4,1
JB001013,B,1,55,17,0,0,1,1,3760,2026-03-17,1,Orientation,East Center,4,1
JB001014,B,0,20,18,0,0,0,1,2268,2026-03-24,1,Orientation,East Center,4,1
JB001015,B,0,23,17,0,0,1,1,2783,,,,,,0
JB001016,B,1,41,13,0,0,0,0,0,,,,,,0
JB001017,B,0,26,13,1,1836,0,1,1877,,,,,,0
JB001018,B,1,42,13,0,0,0,1,2120,,,,,,0
JB001019,B,1,19,11,1,1651,1,1,1906,2026-03-11,1,Orientation,East Center,4,1
JB001020,B,0,35,10,1,2099,1,1,2561,2026-03-25,1,Orientation,East Center,4,1
JB001020,B,0,35,10,1,2099,1,1,2561,2026-04-13,2,Skills workshop,East Center,6,1
JB001021,B,1,43,12,1,2409,1,1,3098,,,,,,0
JB001022,B,0,50,15,1,2594,0,0,0,,,,,,0
JB001023,B,0,46,18,1,2447,0,0,0,,,,,,0
JB001024,B,1,50,17,1,2701,1,0,0,2026-03-20,1,Orientation,East Center,4,1
JB001025,B,0,50,9,1,1483,1,1,2891,2026-03-05,1,Orientation,East Center,4,1
JB001026,B,0,44,9,1,1286,0,0,0,,,,,,0
JB001027,B,1,45,11,1,1960,1,1,2126,2026-03-05,1,Orientation,East Center,4,1
JB001027,B,1,45,11,1,1960,1,1,2126,2026-04-22,2,Skills workshop,East Center,6,1
JB001028,B,1,36,18,0,0,0,1,3343,,,,,,0
JB001029,B,1,43,14,0,0,0,0,0,,,,,,0
JB001030,B,1,52,9,0,0,1,0,0,2026-03-10,1,Orientation,East Center,4,1
JB001031,B,1,30,14,1,1920,1,1,3041,2026-03-11,1,Orientation,East Center,4,1
JB001032,B,0,31,15,0,0,1,0,0,2026-03-17,1,Orientation,East Center,4,1
JB001033,B,1,20,18,1,1895,1,0,0,2026-03-18,1,Orientation,East Center,4,1
JB001034,B,1,50,9,1,1949,1,1,2755,2026-03-17,1,Orientation,East Center,4,1
JB001035,B,1,44,10,0,0,0,0,0,,,,,,0
JB001036,B,0,41,9,0,0,1,1,1700,2026-03-24,1,Orientation,East Center,4,1
JB001037,B,0,38,18,1,3083,0,1,3136,,,,,,0
JB001038,B,0,32,16,0,0,1,1,3349,2026-03-22,1,Orientation,East Center,4,1
JB001039,B,0,22,12,1,1899,0,1,2436,,,,,,0
JB001040,B,0,37,18,1,3065,1,0,0,2026-03-03,1,Orientation,East Center,4,1
JB001040,B,0,37,18,1,3065,1,0,0,2026-04-07,2,Skills workshop,East Center,6,1
JB001041,B,1,39,16,1,2604,1,1,2894,2026-03-25,1,Orientation,East Center,4,1
JB001042,B,1,40,16,1,2292,1,1,3692,2026-03-25,1,Orientation,East Center,4,1
JB001043,B,0,53,10,1,1616,1,1,2221,2026-03-20,1,Orientation,East Center,4,1
JB001043,B,0,53,10,1,1616,1,1,2221,2026-04-21,2,Skills workshop,East Center,6,1
JB001044,B,0,25,13,0,0,0,1,1702,,,,,,0
JB001045,B,1,36,15,0,0,0,0,0,,,,,,0
JB001046,B,1,55,14,1,2089,1,1,3016,,,,,,0
JB001047,B,1,48,15,1,1928,1,1,3144,,,,,,0
JB001048,B,0,26,18,0,0,0,0,0,,,,,,0
JB001049,B,1,51,17,1,2756,0,1,2701,,,,,,0
JB001050,B,0,20,9,0,0,1,0,0,,,,,,0
JB001051,B,1,36,17,0,0,1,0,0,2026-03-11,1,Orientation,East Center,4,1
JB001052,B,0,20,9,0,0,0,1,2120,,,,,,0
JB001053,B,0,27,17,1,1914,0,1,2424,,,,,,0
JB001054,B,1,33,9,0,0,0,0,0,,,,,,0
JB001055,B,1,44,10,1,1791,0,1,2717,2026-03-15,1,Orientation,East Center,4,1
JB001056,B,1,24,11,1,1582,0,0,0,,,,,,0
JB001057,B,0,47,10,0,0,0,1,1983,,,,,,0
JB001058,B,1,46,10,0,0,1,1,2012,2026-03-12,1,Orientation,East Center,4,1
JB001059,B,1,47,12,1,1720,1,1,2989,2026-03-23,1,Orientation,East Center,4,1
JB001060,B,0,25,14,0,0,0,1,2074,,,,,,0
JB001061,B,0,47,15,1,2297,0,1,2663,,,,,,0
JB001062,B,0,22,15,0,0,0,1,2052,,,,,,0
JB001063,B,0,28,10,0,0,1,1,2530,2026-03-12,1,Orientation,East Center,4,1
JB001064,B,0,46,16,0,0,0,0,0,,,,,,0
JB001065,B,1,20,11,0,0,0,0,0,,,,,,0
JB001066,B,0,45,14,1,1866,0,1,2255,,,,,,0
JB001067,B,1,20,14,0,0,1,1,2225,,,,,,0
JB001068,B,1,43,11,0,0,1,0,0,2026-03-15,1,Orientation,East Center,4,1
JB001068,B,1,43,11,0,0,1,0,0,2026-04-20,2,Skills workshop,East Center,6,1
JB001069,B,0,43,9,0,0,0,0,0,,,,,,0
JB001070,B,0,50,12,1,1874,0,0,0,,,,,,0
JB001071,B,0,39,18,0,0,0,1,2939,,,,,,0
JB001072,B,0,22,18,1,2362,0,1,2292,,,,,,0
JB001073,B,0,32,17,0,0,1,1,2687,2026-03-19,1,Orientation,East Center,4,1
JB001073,B,0,32,17,0,0,1,1,2687,2026-04-09,2,Skills workshop,East Center,6,1
JB001074,B,1,47,11,1,1934,1,0,0,2026-03-03,1,Orientation,East Center,4,1
JB001074,B,1,47,11,1,1934,1,0,0,2026-04-21,2,Skills workshop,East Center,6,1
JB001075,B,0,55,14,0,0,0,1,2669,,,,,,0
JB001076,B,0,50,9,0,0,0,0,0,,,,,,0
JB001077,B,0,37,12,0,0,1,1,2371,,,,,,0
JB001078,B,0,38,17,1,2950,1,0,0,2026-03-07,1,Orientation,East Center,4,1
JB001078,B,0,38,17,1,2950,1,0,0,2026-04-26,2,Skills workshop,East Center,6,1
JB001079,B,0,35,9,0,0,0,1,2137,,,,,,0
JB001080,B,0,26,17,1,2375,1,0,0,2026-03-16,1,Orientation,East Center,4,1
JB001080,B,0,26,17,1,2375,1,0,0,2026-04-15,2,Skills workshop,East Center,6,1
JB001080,B,0,26,17,1,2375,1,0,0,2026-05-14,3,Job placement,East Center,6,1
JB001081,B,1,54,12,0,0,1,0,0,2026-03-11,1,Orientation,East Center,4,1
JB001082,B,1,48,18,0,0,1,1,3712,2026-03-21,1,Orientation,East Center,4,1
JB001083,B,0,51,16,1,2302,1,1,3848,2026-03-17,1,Orientation,East Center,4,1
JB001084,B,0,35,9,1,1635,0,0,0,,,,,,0
JB001085,B,1,32,15,1,2641,0,1,2636,,,,,,0
JB001086,B,1,31,10,0,0,1,1,2047,,,,,,0
JB001087,B,0,22,10,1,1736,1,1,2407,2026-03-20,1,Orientation,East Center,4,1
JB001088,B,0,52,12,0,0,1,1,2651,2026-03-25,1,Orientation,East Center,4,1
JB001089,B,1,19,13,0,0,1,0,0,2026-03-22,1,Orientation,East Center,4,1
JB001090,B,1,37,14,0,0,1,1,2836,2026-03-09,1,Orientation,East Center,4,1
JB001090,B,1,37,14,0,0,1,1,2836,2026-04-14,2,Skills workshop,East Center,6,1
JB001091,B,0,50,15,0,0,0,0,0,,,,,,0
JB001092,B,0,31,9,0,0,1,1,2472,2026-03-10,1,Orientation,East Center,4,1
JB001093,B,1,53,11,1,1969,0,0,0,,,,,,0
JB001094,B,1,48,18,0,0,0,1,3239,,,,,,0
JB001095,B,0,31,14,1,1973,0,1,3013,,,,,,0
JB001096,B,0,49,15,1,2016,0,1,2992,,,,,,0
JB001097,B,1,19,14,0,0,1,1,2282,2026-03-23,1,Orientation,East Center,4,1
JB001098,B,1,39,12,1,1604,1,0,0,2026-03-11,1,Orientation,East Center,4,1
JB001099,B,1,28,18,0,0,1,0,0,2026-03-15,1,Orientation,East Center,4,1
JB001100,B,1,31,16,0,0,1,1,2447,2026-03-20,1,Orientation,East Center,4,1
JB001100,B,1,31,16,0,0,1,1,2447,2026-04-12,2,Skills workshop,East Center,6,1
JB001101,B,1,20,17,0,0,1,1,3169,2026-03-26,1,Orientation,East Center,4,1
JB001102,B,1,54,16,1,2491,1,1,3233,2026-03-19,1,Orientation,East Center,4,1
JB001103,B,0,48,15,0,0,1,1,2722,2026-03-06,1,Orientation,East Center,4,1
JB001103,B,0,48,15,0,0,1,1,2722,2026-04-25,2,Skills workshop,East Center,6,1
JB001104,B,0,26,12,1,1500,1,1,2820,2026-03-21,1,Orientation,East Center,4,1
JB001105,B,0,41,10,0,0,0,0,0,,,,,,0
JB001106,B,1,28,11,0,0,1,0,0,2026-03-20,1,Orientation,East Center,4,1
JB001107,B,0,33,18,0,0,1,1,3233,2026-03-24,1,Orientation,East Center,4,1
JB001108,B,0,42,12,0,0,1,1,2761,2026-03-05,1,Orientation,East Center,4,1
JB001108,B,0,42,12,0,0,1,1,2761,2026-04-13,2,Skills workshop,East Center,6,1
JB001109,B,1,19,16,0,0,1,0,0,2026-03-20,1,Orientation,East Center,4,1
JB001110,B,1,25,16,0,0,0,1,3135,,,,,,0
JB001111,B,1,25,18,0,0,1,1,3437,2026-03-12,1,Orientation,East Center,4,1
JB001112,B,0,30,9,0,0,0,1,1779,,,,,,0
JB001113,B,1,28,9,1,1356,1,1,1784,2026-03-14,1,Orientation,East Center,4,1
JB001114,B,0,55,11,1,1884,1,1,2489,,,,,,0
JB001115,B,1,49,18,1,2376,1,0,0,2026-03-10,1,Orientation,East Center,4,1
JB001116,B,1,37,10,0,0,0,1,2405,,,,,,0
JB001117,B,0,41,17,1,2301,0,0,0,,,,,,0
JB001118,B,1,38,18,0,0,1,1,3891,2026-03-25,1,Orientation,East Center,4,1
JB001118,B,1,38,18,0,0,1,1,3891,2026-04-06,2,Skills workshop,East Center,6,1
JB001119,B,1,46,9,0,0,1,1,2104,2026-03-11,1,Orientation,East Center,4,1
JB001120,B,1,42,12,0,0,0,1,2119,,,,,,0
JB001121,B,1,43,10,0,0,0,1,2304,,,,,,0
JB001122,B,0,24,11,0,0,1,1,1782,2026-03-10,1,Orientation,East Center,4,1
JB001122,B,0,24,11,0,0,1,1,1782,2026-04-10,2,Skills workshop,East Center,6,1
JB001123,B,0,22,12,1,1636,1,1,1870,2026-03-11,1,Orientation,East Center,4,1
JB001124,B,0,24,15,0,0,1,1,2672,2026-03-20,1,Orientation,East Center,4,1
JB001124,B,0,24,15,0,0,1,1,2672,2026-04-22,2,Skills workshop,East Center,6,1
JB001124,B,0,24,15,0,0,1,1,2672,2026-05-10,3,Job placement,East Center,6,1
JB001125,B,0,49,10,1,2320,0,1,2096,,,,,,0
JB001126,B,1,35,13,0,0,1,0,0,2026-03-08,1,Orientation,East Center,4,1
JB001127,B,0,21,17,0,0,0,1,2175,,,,,,0
JB001128,B,1,20,16,0,0,1,1,2244,,,,,,0
JB001129,B,1,50,18,0,0,0,1,3254,,,,,,0
JB001130,B,1,42,17,1,2150,1,1,3230,2026-03-05,1,Orientation,East Center,4,1
JB001130,B,1,42,17,1,2150,1,1,3230,2026-04-21,2,Skills workshop,East Center,6,1
JB001131,B,0,49,12,1,1993,0,0,0,,,,,,0
JB001132,B,0,41,11,1,2234,0,0,0,,,,,,0
JB001133,B,1,32,17,1,2620,0,1,3282,,,,,,0
JB001134,B,1,41,17,1,2844,1,1,3348,2026-03-03,1,Orientation,East Center,4,1
JB001135,B,0,35,13,0,0,1,0,0,2026-03-05,1,Orientation,East Center,4,1
JB001136,B,0,43,11,0,0,1,0,0,2026-03-06,1,Orientation,East Center,4,1
JB001137,B,1,36,14,1,2443,0,1,2549,,,,,,0
JB001138,B,0,49,18,1,3147,1,0,0,2026-03-11,1,Orientation,East Center,4,1
JB001139,B,1,30,15,0,0,1,0,0,2026-03-16,1,Orientation,East Center,4,1
JB001140,B,1,30,17,0,0,0,0,0,,,,,,0
JB001141,B,1,42,15,0,0,0,1,3267,,,,,,0
JB001142,B,0,36,10,0,0,1,1,1779,2026-03-25,1,Orientation,East Center,4,1
JB001142,B,0,36,10,0,0,1,1,1779,2026-04-17,2,Skills workshop,East Center,6,1
JB001143,B,0,35,10,1,2036,0,1,2324,,,,,,0
JB001144,B,1,47,17,1,2835,0,1,3132,,,,,,0
JB001145,B,0,54,11,0,0,0,1,3083,,,,,,0
JB001146,B,1,38,12,0,0,0,0,0,,,,,,0
JB001147,B,1,40,18,0,0,1,1,3154,2026-03-09,1,Orientation,East Center,4,1
JB001148,B,1,49,13,1,2203,1,0,0,2026-03-24,1,Orientation,East Center,4,1
JB001149,B,1,22,13,0,0,1,0,0,2026-03-26,1,Orientation,East Center,4,1
JB001150,B,1,28,12,0,0,0,1,2552,,,,,,0
JB001151,B,1,33,9,0,0,0,1,1620,,,,,,0
JB001152,B,0,39,11,1,1447,1,0,0,2026-03-07,1,Orientation,East Center,4,1
JB001152,B,0,39,11,1,1447,1,0,0,2026-04-19,2,Skills workshop,East Center,6,1
JB001152,B,0,39,11,1,1447,1,0,0,2026-05-20,3,Job placement,East Center,6,1
JB001153,B,1,38,17,0,0,1,0,0,2026-03-08,1,Orientation,East Center,4,1
JB001154,B,0,52,16,0,0,0,0,0,,,,,,0
JB001155,B,0,27,12,1,1523,1,1,2338,2026-03-14,1,Orientation,East Center,4,1
JB001156,B,1,23,14,1,2378,0,0,0,,,,,,0
JB001157,B,1,19,14,1,2164,1,1,2795,2026-03-04,1,Orientation,East Center,4,1
JB001158,B,0,29,12,0,0,0,1,2426,,,,,,0
JB001159,B,1,28,17,0,0,1,1,3041,2026-03-15,1,Orientation,East Center,4,1
JB001159,B,1,28,17,0,0,1,1,3041,2026-04-19,2,Skills workshop,East Center,6,1
JB001160,B,0,32,10,0,0,0,0,0,,,,,,0
JB001161,B,1,50,13,1,2672,0,0,0,2026-03-18,1,Orientation,East Center,4,1
JB001162,B,0,36,18,1,2281,0,1,2526,,,,,,0
JB001163,B,1,37,12,0,0,0,0,0,,,,,,0
JB001164,B,1,21,14,1,2253,0,0,0,,,,,,0
JB001165,B,1,26,11,0,0,0,1,2050,,,,,,0
JB001166,B,1,44,18,1,2450,1,0,0,2026-03-11,1,Orientation,East Center,4,1
JB001167,B,0,51,17,0,0,0,0,0,,,,,,0
JB001168,B,0,53,14,1,2695,0,0,0,2026-03-03,1,Orientation,East Center,4,1
JB001169,B,0,48,13,1,1939,1,1,2632,2026-03-05,1,Orientation,East Center,4,1
JB001170,B,0,46,18,1,2302,0,1,2772,,,,,,0
JB001171,B,1,22,18,1,2412,1,1,3346,2026-03-12,1,Orientation,East Center,4,1
JB001172,B,1,28,14,0,0,1,1,2174,2026-03-10,1,Orientation,East Center,4,1
JB001173,B,1,44,17,1,2103,1,0,0,,,,,,0
JB001174,B,1,48,14,1,1991,1,1,3522,2026-03-22,1,Orientation,East Center,4,1
JB001174,B,1,48,14,1,1991,1,1,3522,2026-04-25,2,Skills workshop,East Center,6,1
JB001175,B,0,52,14,1,2727,1,1,2882,2026-03-12,1,Orientation,East Center,4,1
JB001176,B,1,31,16,0,0,1,1,3429,2026-03-23,1,Orientation,East Center,4,1
JB001177,B,1,24,18,1,2484,1,1,3468,2026-03-14,1,Orientation,East Center,4,1
JB001178,B,0,48,14,0,0,0,1,3423,,,,,,0
JB001179,B,1,26,15,0,0,0,1,2858,,,,,,0
JB001180,B,0,53,13,1,2736,1,1,2587,2026-03-12,1,Orientation,East Center,4,1
JB001180,B,0,53,13,1,2736,1,1,2587,2026-04-19,2,Skills workshop,East Center,6,1
JB001180,B,0,53,13,1,2736,1,1,2587,2026-05-22,3,Job placement,East Center,6,1
JB001181,B,1,19,15,1,2252,1,1,2433,2026-03-04,1,Orientation,East Center,4,1
JB001182,B,1,40,17,0,0,1,0,0,2026-03-15,1,Orientation,East Center,4,1
JB001183,B,1,27,14,1,1554,0,1,2602,,,,,,0
JB001184,B,0,55,9,1,2315,1,0,0,2026-03-10,1,Orientation,East Center,4,1
JB001185,B,0,20,13,1,1359,0,0,0,,,,,,0
JB001186,B,1,51,9,0,0,0,0,0,,,,,,0
JB001187,B,1,22,10,0,0,0,0,0,,,,,,0
JB001188,B,0,51,17,1,2911,0,1,2903,,,,,,0
JB001189,B,1,25,9,0,0,0,1,1174,,,,,,0
JB001190,B,1,34,13,0,0,1,1,3144,2026-03-21,1,Orientation,East Center,4,1
JB001191,B,1,21,11,0,0,1,1,1499,2026-03-17,1,Orientation,East Center,4,1
JB001192,B,1,40,10,0,0,0,0,0,,,,,,0
JB001193,B,0,41,11,1,2100,0,0,0,,,,,,0
JB001194,B,0,53,11,1,2173,0,1,3028,,,,,,0
JB001195,B,1,32,13,0,0,0,1,2004,,,,,,0
JB001196,B,1,44,12,0,0,1,1,3058,,,,,,0
JB001197,B,1,30,18,0,0,1,0,0,2026-03-21,1,Orientation,East Center,4,1
JB001198,B,1,41,17,0,0,0,0,0,,,,,,0
JB001199,B,1,44,10,0,0,1,0,0,2026-03-23,1,Orientation,East Center,4,1
JB001200,B,1,54,16,1,2498,1,1,3792,2026-03-04,1,Orientation,East Center,4,1
JB001201,C,1,43,13,0,0,1,0,0,2026-03-15,1,Orientation,Central Center,4,1
JB001202,C,1,45,17,0,0,0,1,2964,,,,,,0
JB001203,C,0,50,16,1,2687,1,1,2809,,,,,,0
JB001204,C,1,55,18,0,0,0,1,3877,,,,,,0
JB001205,C,1,55,15,0,0,1,0,0,2026-03-15,1,Orientation,Central Center,4,1
JB001206,C,0,43,18,1,3260,0,1,3599,,,,,,0
JB001207,C,0,19,14,1,2093,0,1,2155,,,,,,0
JB001208,C,1,19,15,1,1839,0,1,2495,,,,,,0
JB001209,C,1,48,13,1,2446,1,1,3395,2026-03-17,1,Orientation,Central Center,4,1
JB001210,C,1,38,11,1,1807,0,1,2058,,,,,,0
JB001211,C,1,49,15,1,2609,0,0,0,,,,,,0
JB001212,C,1,27,13,0,0,1,1,1992,2026-03-06,1,Orientation,Central Center,4,1
JB001212,C,1,27,13,0,0,1,1,1992,2026-04-21,2,Skills workshop,Central Center,6,1
JB001213,C,1,21,12,1,1672,0,0,0,,,,,,0
JB001214,C,0,53,17,0,0,1,1,3150,2026-03-08,1,Orientation,Central Center,4,1
JB001215,C,0,28,10,0,0,0,0,0,,,,,,0
JB001216,C,0,49,17,0,0,1,1,3551,2026-03-24,1,Orientation,Central Center,4,1
JB001216,C,0,49,17,0,0,1,1,3551,2026-04-16,2,Skills workshop,Central Center,6,1
JB001217,C,1,35,13,1,2475,0,1,2169,,,,,,0
JB001218,C,1,22,17,1,2010,1,0,0,,,,,,0
JB001219,C,0,32,13,1,1821,0,0,0,,,,,,0
JB001220,C,1,46,13,0,0,0,1,2301,,,,,,0
JB001221,C,0,39,18,1,3163,0,1,2975,,,,,,0
JB001222,C,1,24,12,1,1470,0,1,2317,,,,,,0
JB001223,C,0,50,9,0,0,1,1,2508,2026-03-23,1,Orientation,Central Center,4,1
JB001223,C,0,50,9,0,0,1,1,2508,2026-04-05,2,Skills workshop,Central Center,6,1
JB001224,C,1,48,14,0,0,1,1,2555,2026-03-05,1,Orientation,Central Center,4,1
JB001225,C,1,35,14,1,2660,1,1,2913,2026-03-21,1,Orientation,Central Center,4,1
JB001226,C,0,45,16,0,0,0,0,0,,,,,,0
JB001227,C,1,21,15,1,1899,1,1,2519,2026-03-23,1,Orientation,Central Center,4,1
JB001228,C,0,54,14,0,0,1,1,3048,2026-03-24,1,Orientation,Central Center,4,1
JB001229,C,1,38,12,0,0,0,1,2881,,,,,,0
JB001230,C,1,25,14,0,0,0,1,2062,,,,,,0
JB001231,C,0,38,13,0,0,1,0,0,2026-03-22,1,Orientation,Central Center,4,1
JB001232,C,1,46,11,1,1869,0,0,0,,,,,,0
JB001233,C,0,34,11,1,1521,0,0,0,,,,,,0
JB001234,C,0,49,12,1,2173,1,1,2577,2026-03-06,1,Orientation,Central Center,4,1
JB001234,C,0,49,12,1,2173,1,1,2577,2026-04-13,2,Skills workshop,Central Center,6,1
JB001235,C,0,47,11,0,0,1,0,0,2026-03-05,1,Orientation,Central Center,4,1
JB001235,C,0,47,11,0,0,1,0,0,2026-04-04,2,Skills workshop,Central Center,6,1
JB001236,C,1,24,12,1,1382,0,0,0,,,,,,0
JB001237,C,0,47,18,1,2993,1,0,0,,,,,,0
JB001238,C,0,47,11,0,0,0,0,0,,,,,,0
JB001239,C,0,26,10,1,1949,0,1,1935,,,,,,0
JB001240,C,0,46,18,1,3343,0,1,3823,,,,,,0
JB001241,C,0,41,17,0,0,1,1,3208,2026-03-03,1,Orientation,Central Center,4,1
JB001242,C,1,51,16,0,0,1,1,2934,2026-03-21,1,Orientation,Central Center,4,1
JB001243,C,0,48,12,1,2220,0,0,0,,,,,,0
JB001244,C,1,31,15,1,1855,0,1,2942,,,,,,0
JB001245,C,0,35,17,1,2173,0,1,3389,,,,,,0
JB001246,C,1,42,17,0,0,1,1,3288,2026-03-03,1,Orientation,Central Center,4,1
JB001247,C,1,49,17,1,2727,0,1,3370,,,,,,0
JB001248,C,1,25,12,1,2289,1,1,1889,,,,,,0
JB001249,C,0,32,15,0,0,0,0,0,,,,,,0
JB001250,C,0,28,12,1,1847,1,0,0,2026-03-08,1,Orientation,Central Center,4,1
JB001251,C,1,34,9,0,0,1,1,2709,2026-03-04,1,Orientation,Central Center,4,1
JB001252,C,1,28,14,1,2456,1,0,0,2026-03-03,1,Orientation,Central Center,4,1
JB001252,C,1,28,14,1,2456,1,0,0,2026-04-04,2,Skills workshop,Central Center,6,1
JB001253,C,0,50,12,0,0,1,1,2348,2026-03-14,1,Orientation,Central Center,4,1
JB001254,C,1,28,13,0,0,1,1,2302,2026-03-22,1,Orientation,Central Center,4,1
JB001255,C,0,22,13,0,0,0,1,2011,,,,,,0
JB001256,C,0,40,10,0,0,0,1,2088,,,,,,0
JB001257,C,0,31,14,0,0,1,0,0,,,,,,0
JB001258,C,0,52,14,0,0,0,0,0,,,,,,0
JB001259,C,1,47,11,0,0,1,1,2804,2026-03-06,1,Orientation,Central Center,4,1
JB001260,C,1,20,15,1,1728,1,1,2601,2026-03-05,1,Orientation,Central Center,4,1
JB001260,C,1,20,15,1,1728,1,1,2601,2026-04-17,2,Skills workshop,Central Center,6,1
JB001261,C,1,55,10,0,0,0,0,0,,,,,,0
JB001262,C,1,42,18,0,0,0,1,3020,,,,,,0
JB001263,C,0,23,12,1,1759,0,1,2173,,,,,,0
JB001264,C,1,27,15,0,0,1,1,2258,,,,,,0
JB001265,C,1,47,14,1,1976,1,1,2861,2026-03-18,1,Orientation,Central Center,4,1
JB001266,C,0,25,13,1,2429,1,0,0,2026-03-08,1,Orientation,Central Center,4,1
JB001267,C,0,39,11,1,1958,0,0,0,,,,,,0
JB001268,C,0,32,12,0,0,0,1,1937,,,,,,0
JB001269,C,1,20,16,0,0,0,1,2188,,,,,,0
JB001270,C,1,52,14,1,2735,0,1,2671,2026-03-14,1,Orientation,Central Center,4,1
JB001271,C,0,53,14,1,2689,0,0,0,,,,,,0
JB001272,C,1,33,14,0,0,0,1,2703,,,,,,0
JB001273,C,0,22,10,1,1893,0,1,1488,,,,,,0
JB001274,C,1,23,14,1,2329,0,1,2509,,,,,,0
JB001275,C,1,21,18,0,0,1,1,2493,,,,,,0
JB001276,C,0,32,9,0,0,1,1,2689,2026-03-11,1,Orientation,Central Center,4,1
JB001277,C,1,49,15,1,3041,1,1,2959,,,,,,0
JB001278,C,1,36,17,1,2676,1,0,0,2026-03-08,1,Orientation,Central Center,4,1
JB001279,C,0,49,16,0,0,0,0,0,,,,,,0
JB001280,C,0,51,16,0,0,0,0,0,,,,,,0
JB001281,C,0,19,17,1,2768,0,1,2524,,,,,,0
JB001282,C,0,25,16,1,2219,1,1,3277,2026-03-21,1,Orientation,Central Center,4,1
JB001283,C,1,53,16,1,2331,0,0,0,2026-03-18,1,Orientation,Central Center,4,1
JB001284,C,0,28,15,1,2075,0,1,2797,,,,,,0
JB001285,C,0,47,17,1,2833,1,1,3547,2026-03-05,1,Orientation,Central Center,4,1
JB001286,C,0,38,18,1,2387,0,1,3479,,,,,,0
JB001287,C,1,37,16,0,0,0,0,0,,,,,,0
JB001288,C,0,55,11,1,2684,0,1,2478,,,,,,0
JB001289,C,0,27,15,0,0,1,0,0,2026-03-14,1,Orientation,Central Center,4,1
JB001290,C,0,36,15,1,2656,0,0,0,,,,,,0
JB001291,C,1,45,12,1,1846,0,1,2338,,,,,,0
JB001292,C,0,29,18,1,2536,1,1,3572,2026-03-07,1,Orientation,Central Center,4,1
JB001293,C,0,32,17,1,2557,0,1,2997,,,,,,0
JB001294,C,0,48,16,1,2301,0,0,0,,,,,,0
JB001295,C,0,30,17,1,2816,1,1,3037,2026-03-04,1,Orientation,Central Center,4,1
JB001296,C,0,48,9,1,1979,0,1,2787,,,,,,0
JB001297,C,0,53,15,1,2152,1,1,3484,2026-03-08,1,Orientation,Central Center,4,1
JB001298,C,1,54,14,0,0,0,0,0,2026-03-06,1,Orientation,Central Center,4,1
JB001299,C,0,34,16,0,0,0,1,3150,,,,,,0
JB001300,C,0,40,15,1,2036,0,1,3043,,,,,,0
JB001301,C,1,49,18,0,0,0,1,3642,,,,,,0
JB001302,C,1,40,9,0,0,0,0,0,2026-03-25,1,Orientation,Central Center,4,1
JB001303,C,1,28,15,0,0,0,1,2516,,,,,,0
JB001304,C,0,39,15,0,0,0,1,2561,,,,,,0
JB001305,C,1,24,18,1,2020,0,0,0,,,,,,0
JB001306,C,0,38,14,1,1897,1,1,3400,2026-03-14,1,Orientation,Central Center,4,1
JB001307,C,1,46,15,1,2187,1,0,0,2026-03-24,1,Orientation,Central Center,4,1
JB001308,C,0,37,10,0,0,1,1,2627,2026-03-23,1,Orientation,Central Center,4,1
JB001309,C,1,25,12,1,2056,0,1,1629,,,,,,0
JB001310,C,0,51,13,1,2392,0,1,3169,,,,,,0
JB001311,C,1,54,17,0,0,0,0,0,,,,,,0
JB001312,C,1,44,16,1,2632,0,0,0,,,,,,0
JB001313,C,1,55,12,0,0,1,1,3472,2026-03-15,1,Orientation,Central Center,4,1
JB001314,C,1,20,18,1,2055,0,1,3076,,,,,,0
JB001315,C,0,43,14,0,0,1,0,0,,,,,,0
JB001316,C,0,33,10,1,1273,0,0,0,,,,,,0
JB001317,C,1,22,12,1,1509,0,1,2274,,,,,,0
JB001318,C,0,28,10,0,0,0,0,0,,,,,,0
JB001319,C,1,36,15,1,2034,0,0,0,,,,,,0
JB001320,C,1,42,15,0,0,0,1,2918,,,,,,0
JB001321,C,1,31,13,1,2397,1,1,2695,2026-03-08,1,Orientation,Central Center,4,1
JB001322,C,0,29,17,1,2177,0,1,3330,,,,,,0
JB001323,C,1,48,10,1,1728,1,1,2245,2026-03-23,1,Orientation,Central Center,4,1
JB001324,C,0,49,11,1,2065,1,1,3258,2026-03-12,1,Orientation,Central Center,4,1
JB001325,C,0,42,16,0,0,0,0,0,,,,,,0
JB001326,C,0,35,11,0,0,1,0,0,2026-03-09,1,Orientation,Central Center,4,1
JB001326,C,0,35,11,0,0,1,0,0,2026-04-23,2,Skills workshop,Central Center,6,1
JB001327,C,0,54,14,1,2689,1,1,3292,,,,,,0
JB001328,C,1,48,9,0,0,0,0,0,,,,,,0
JB001329,C,0,23,12,1,1699,0,0,0,,,,,,0
JB001330,C,1,19,11,1,1887,0,1,2368,,,,,,0
JB001331,C,1,34,16,1,2008,0,0,0,,,,,,0
JB001332,C,1,22,9,1,1066,1,1,1791,2026-03-24,1,Orientation,Central Center,4,1
JB001332,C,1,22,9,1,1066,1,1,1791,2026-04-22,2,Skills workshop,Central Center,6,1
JB001333,C,1,24,16,1,1953,0,0,0,,,,,,0
